"Product ID
(Leave blank for New Product)",Product Name,"SKU 
(Do not edit SKU leave blank for adding new product)","Category ID
(Leave Blank if a new Category is added)","Category Name 
(If changing a category of product, make sure the correct Category ID is entered in Column B)",Alias name 1,Alias Name 2 ,Alias Name 3,"UPC 1
(Default)",UPC 2,UPC 3,Retail UPC 1,Retail UPC 2,Brand Name,Bin,Aisle,Zone,Weight,Weight Unit,Other Category IDs,Other Categories ,Status,Tags,"Online 
(Y or N)","Hot Seller
(Y or N)","Featured Product 
(Y or N)","Back Order
(Y or N)","BO Online
(Y or N)
(Cannot be ""Y"" if Back Order is ""N"")","New Arrival
(Y or N)","Base Cost Price
(Default UOM: Piece)","Net Cost Price
(Default UOM: Piece)","Sale Price
(Default UOM: Piece)",Curr. Available Quantity, New Available Quantity ,Image URL 1,Image Url 2,Image url 3 
1096,Dinner Lady Snap Pro 35K Disposable Kit-Mexico Mango,2096,3,Disposable Vape Nicotine,,,,1844,,,,,Dinner Lady,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,50,50,55,90,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/e0709125-74a4-42f0-b342-94120abb2e3a,,
1100,Dinner Lady Snap Pro 35K Disposable Kit-Raspberry Peach Lime,2100,3,Disposable Vape Nicotine,,,,1848,,,,,Dinner Lady,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,50,50,55,90,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/d31e16c0-ee65-4708-8000-a3b8a0f79f3b,,
1097,Dinner Lady Snap Pro 35K Disposable Kit-Miami Mint,2097,3,Disposable Vape Nicotine,,,,1845,,,,,Dinner Lady,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,50,50,55,60,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/b819e879-1120-4524-a5b1-0730ad4f2d02,,
1098,Dinner Lady Snap Pro 35K Disposable Kit-Orange F*ing Fab,2098,3,Disposable Vape Nicotine,,,,1846,,,,,Dinner Lady,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,50,50,55,90,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/f555ecbb-e226-4891-ab5f-c5dee4e473d6,,
840,RAZ LTX 25000- Blueberry watermelon,1840,3,Disposable Vape Nicotine,,,,101013259,,,,,RAZ,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,50,50,68.75,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/672643bc-a692-4ed9-93cd-28a961267fca,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/89daaf1b-3176-4ea6-8365-bdf374715d22,
952,RAZ LTX 25000-Strawberry Burst,1952,3,Disposable Vape Nicotine,,,,37741,,,,,RAZ,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,50,50,68.75,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/7deda4f8-d70f-4c1d-9705-f8862d342670,,
953,RAZ LTX 25000-Blue Razz Ice,1953,3,Disposable Vape Nicotine,,,,37742,,,,,RAZ,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,50,50,68.75,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/885871d3-ed61-47a6-9fa8-a1f1d029736f,,
1036,RAZ LTX 25000-Iced Blue Dragon,2036,3,Disposable Vape Nicotine,,,,4353,,,,,RAZ,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,50,50,68.75,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/b65fafdf-bf3b-4eda-9a89-9fd17ec25e72,,
841,RAZ LTX 25000-White Grape Gush,1841,3,Disposable Vape Nicotine,,,,9461,,,,,RAZ,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,50,50,68.75,1,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/169da587-df7d-43ac-88f9-2e059c2fdeb6,,
923,RAZ LTX 25000-Blueberry Punch,1923,3,Disposable Vape Nicotine,,,,94921,,,,,RAZ,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,50,50,68.75,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/e948ac63-35ac-48ed-9b5c-4988a56fb1dd,,
954,RAZ LTX 25000-Miami Mint,1954,3,Disposable Vape Nicotine,,,,37743,,,,,RAZ,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,50,50,68.75,30,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/c7f20596-9922-4eed-a582-ea642ca28ec9,,
982,RAZ LTX 25000-Hawaiian Punch,1982,3,Disposable Vape Nicotine,,,,61210,,,,,RAZ,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,50,50,68.75,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/26b5456d-b80d-4183-a637-5abe3dfff8a7,,
887,RAZ LTX 25000-Bangin Sour Berries,1887,3,Disposable Vape Nicotine,,,,79780,,,,,RAZ,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,50,50,68.75,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/93cf6b3e-d37d-468b-8676-ddbc4bd2385f,,
951,RAZ LTX 25000-Georgia Peach,1951,3,Disposable Vape Nicotine,,,,37740,,,,,RAZ,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,50,50,68.75,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/ee0bbd69-5c01-47e6-a760-bc39adba4dac,,
1064,Reign Bar Palatte Snap and Mix 50k Puffs-Raspberry Lemonade,2064,3,Disposable Vape Nicotine,,,,317,,,,,Reign Bar,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,55,55,57.5,19,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/ca18d488-3c6e-4fb4-be19-50674c08b4c8,,
1065,Reign Bar Palatte Snap and Mix 50k Puffs-Strawberry Banana,2065,3,Disposable Vape Nicotine,,,,318,,,,,Reign Bar,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,55,55,57.5,19,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/2323f347-170f-4dc0-8468-2a4d8900ad5a,,
1057,Reign Bar Palatte Snap and Mix 50k Puffs-Blue Raz Ice,2057,3,Disposable Vape Nicotine,,,,38100,,,,,Reign Bar,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,55,55,57.5,19,,https://khub-app.s3-accelerate.amazonaws.com/media/product/images/product-coming-soon.png,,
1058,Reign Bar Palatte Snap and Mix 50k Puffs-Cherry Lemon,2058,3,Disposable Vape Nicotine,,,,311,,,,,Reign Bar,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,55,55,57.5,19,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/3c8e811d-cfd3-4281-aa15-2cb05a83d9f4,,
1059,Reign Bar Palatte Snap and Mix 50k Puffs-Cool Mint,2059,3,Disposable Vape Nicotine,,,,312,,,,,Reign Bar,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,55,55,57.5,19,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/53dc7a82-ffb6-493f-a5b6-b429b1391d63,,
1060,Reign Bar Palatte Snap and Mix 50k Puffs-Fcuking Fab,2060,3,Disposable Vape Nicotine,,,,313,,,,,Reign Bar,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,55,55,57.5,19,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/c37abf93-ca84-4c89-9fc2-7f5b53ee0895,,
1062,Reign Bar Palatte Snap and Mix 50k Puffs-Miami Mint,2062,3,Disposable Vape Nicotine,,,,315,,,,,Reign Bar,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,55,55,57.5,19,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/3662757d-d588-4123-a586-296656b3ad26,,
1063,Reign Bar Palatte Snap and Mix 50k Puffs-OMG B Pop,2063,3,Disposable Vape Nicotine,,,,316,,,,,Reign Bar,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,55,55,57.5,19,,https://khub-app.s3-accelerate.amazonaws.com/media/product/images/product-coming-soon.png,,
1114,Dinner Lady Snap Pro 35K Disposable Pods- Sour Pink Dust,2114,3,Disposable Vape Nicotine,,,,375910,,,,,Dinner Lady,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,40,40,42.5,120,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/9b2502d7-1687-4be8-9979-29a71b5b2549,,
745,Chillax PSYLO 35000-Rich Blueberry,1745,3,Disposable Vape Nicotine,,,,73097,,,,,Chillax,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,Y,35,35,37.5,13,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/f550657d-3880-4744-a00d-444beda903ee,,
332,Geek Bar Pulse 15000 Disposable-Watermelon Ice,1332,3,Disposable Vape Nicotine,,,,100431,,,,,GeekBar,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,45,45,54.99,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/292a8312-913d-4a7f-aad5-7c746e2f8d9f,,
522,Ria Nv30K Disposable 5% (Powered By Geek Bar)- Miami Mint,1522,3,Disposable Vape Nicotine,,,,47924,,,,,RIA,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,67,67,67,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/41a40b26-b73b-4594-bb76-1c9c3de56bc2,,
804,Nexa Pix 35000-Sour Chill Apple,1804,3,Disposable Vape Nicotine,,,,94619,,,,,Nexa,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,43.75,43.75,45,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/16bd24fc-9e5f-42ab-bcc5-a50e136811e8,,
1107,Dinner Lady Snap Pro 35K Disposable Pods-Grape Blow Pop,2107,3,Disposable Vape Nicotine,,,,37593,,,,,Dinner Lady,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,40,40,42.5,120,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/606c3d88-80a0-44ea-9152-114d9b5dd58b,,
317,Geek Bar Pulse 15000 Disposable-Grape Lemon,1317,3,Disposable Vape Nicotine,,,,100416,,,,,GeekBar,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,45,45,54.99,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/3d20bc33-12ee-4175-906d-6fe7172dc5ad,,
979,Doodlez- 40oz Lean (4pk)-Grape Ape,1979,1,Kratom,,,,43862,,,,,Doodlez,,,,,2,1,Kratom,Active,,Y,Y,N,N,N,Y,16,16,24,84,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/9cddd45e-0d43-49e4-ad8d-07cf718fc1bb,,
1105,Dinner Lady Snap Pro 35K Disposable Pods-Clear Pink,2105,3,Disposable Vape Nicotine,,,,37591,,,,,Dinner Lady,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,40,40,42.5,120,,https://khub-app.s3-accelerate.amazonaws.com/media/product/images/product-coming-soon.png,,
1104,Dinner Lady Snap Pro 35K Disposable Pods-Berry Cherry Lime,2104,3,Disposable Vape Nicotine,,,,12457896325,,,,,Dinner Lady,,,,,2,3,Disposable Vape Nicotine,Active,,Y,Y,Y,Y,N,Y,40,40,42.5,120,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/50123e7d-ac65-45eb-8a12-8c737a174955,,
216,Geekbar Pulse X Disposables-Strawberry B-Pop,1216,3,Disposable Vape Nicotine,,,,98224,,,,,GeekBar,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,55,55,63.25,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/c4ceab8d-45cd-45d7-8c81-05795db29317,,
1106,Dinner Lady Snap Pro 35K Disposable Pods-Clear,2106,3,Disposable Vape Nicotine,,,,37592,,,,,Dinner Lady,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,40,40,42.5,120,,https://khub-app.s3-accelerate.amazonaws.com/media/product/images/product-coming-soon.png,,
1108,Dinner Lady Snap Pro 35K Disposable Pods-Mexico Mango,2108,3,Disposable Vape Nicotine,,,,37594,,,,,Dinner Lady,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,40,40,42.5,120,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/9c32193c-b47b-4252-a0d8-31f9a2df816c,,
1111,Dinner Lady Snap Pro 35K Disposable Pods-Peach Blue Slushy,2111,3,Disposable Vape Nicotine,,,,37597,,,,,Dinner Lady,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,40,40,42.5,120,,https://khub-app.s3-accelerate.amazonaws.com/media/product/images/product-coming-soon.png,,
1112,Dinner Lady Snap Pro 35K Disposable Pods-Raspberry Peach Lime,2112,3,Disposable Vape Nicotine,,,,37598,,,,,Dinner Lady,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,40,40,42.5,120,,https://khub-app.s3-accelerate.amazonaws.com/media/product/images/product-coming-soon.png,,
1113,Dinner Lady Snap Pro 35K Disposable Pods-Sour Mango Pineapple,2113,3,Disposable Vape Nicotine,,,,37599,,,,,Dinner Lady,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,40,40,42.5,120,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/5ffff9e0-4367-45f8-9acd-75b008f3e288,,
1115,Dinner Lady Snap Pro 35K Disposable Pods-Strawberry B Pop,2115,3,Disposable Vape Nicotine,,,,375911,,,,,Dinner Lady,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,40,40,42.5,120,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/217289e9-bbec-4205-9bb2-db64de3464ea,,
330,Geek Bar Pulse 15000 Disposable-Sunny Tart,1330,3,Disposable Vape Nicotine,,,,100429,,,,,GeekBar,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,45,45,54.99,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/b7225035-1ab8-46e6-9be6-f6c2cf4b79f8,,
777,EBCREATE BC PRO 40K Disposable Vape-Pineapple POM,1777,3,Disposable Vape Nicotine,,,,18752,,,,,EBCreate,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,60,62,65,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/2e2b7ca7-0327-4ae0-9b0d-fda3565c56f8,,
852,Shroom Dots Super Dose 2000mg 3 Pack-Georgia Peach,1852,5,Mushrooms and Edibles,,,,47292,,,,,Shroom Dots,,,,,2,5,Mushrooms and Edibles,Active,,N,N,N,N,N,N,83.75,83.75,125,60,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/b1550f83-4084-47fc-b5d0-f0db67cb100d,,
195,Geekbar Pulse X Disposables-Blackberry B-Pop,1195,3,Disposable Vape Nicotine,,,,9823,,,,,GeekBar,,,,,2,3,Disposable Vape Nicotine,Active,,Y,Y,N,N,N,N,55,55,63.25,1,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/7ea47149-ac04-4225-9849-670de9600105,,
312,Geek Bar Pulse 15000 Disposable-Frozen Cherry Apple,1312,3,Disposable Vape Nicotine,,,,100411,,,,,GeekBar,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,45,45,54.99,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/925e241a-43f0-4fbe-959d-6c49ed72a647,,
419,Mamanita Magic Gummies 25Ct-Cola,1419,5,Mushrooms and Edibles,,,,4342,,,,,Mamanita,,,,,2,5,Mushrooms and Edibles,Active,,N,N,N,N,N,N,12,12,15,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/c89b154a-1c26-468d-b9a7-7385f5780cbd,,
303,Geek Bar Pulse 15000 Disposable-Blow Pop,1303,3,Disposable Vape Nicotine,,,,10032,,,,,GeekBar,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,45,45,54.99,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/cf4e4239-446a-4220-b2e4-be1e59a310d3,,
792,NEXA Ultra 50000 Disposable-Sorcerer's Lemon (Invisacloud Edition),1792,3,Disposable Vape Nicotine,,,,54112,,,,,Nexa,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,45,45,55,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/1ba39bb3-ed27-4d56-92a8-09adeb6ab1c5,,
296,Fried Disposable Vape Pen X-Blend 6.5G-Watermelon Zkittles (Indica),1296,2,Disposable Delta Vapes,,,,15188,,,,,Fried,,,,,2,2,Disposable Delta Vapes,Active,,Y,N,N,N,N,N,45,45,49,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/993b95fb-6eb5-400c-b4b0-be61a11b12a4,,
211,Geekbar Pulse X Disposables-Sour Apple Ice,1211,3,Disposable Vape Nicotine,,,,98219,,,,,GeekBar,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,55,55,63.25,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/ec2f315e-f8b1-4cfa-b6ae-ca74c7790045,,
890,RAZ TN9000-Night Crawler,1890,3,Disposable Vape Nicotine,,,,12801,,,,,RAZ,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,46,46,47.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/product/images/product-coming-soon.png,,
971,Molly Euphoric Tablets | 2ct-Purple Punch,1971,5,Mushrooms and Edibles,,,,45991,,,,,,,,,,2,5,Mushrooms and Edibles,Active,,N,N,N,N,N,N,110,110,150,30,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/32f9f564-c0f0-44e0-913a-7c2971db9474,,
966,Lost Mary MT35000 Disposable Vape-Mint Lemonade,1966,3,Disposable Vape Nicotine,,,,15261,,,,,Lost Mary,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,43.75,44,50.25,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/c1c65bb4-dd21-473e-acb3-56f8af077324,,
774,Silly super dose 2400mg 3pack,1774,5,Mushrooms and Edibles,,,,101255,,,,,Silly Dots,,,,,2,5,Mushrooms and Edibles,Active,,N,N,N,N,N,N,145,145,155,20,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/a6daae0a-343f-48f9-8737-c0b76331c02f,https://khub-app.s3-accelerate.amazonaws.com/media/product/images/product-coming-soon.png,
950,Mind Melt 2ct Mushroom Tablets-Blue Razz,1950,5,Mushrooms and Edibles,,,,60172,,,,,Mind Melt,,,,,2,5,Mushrooms and Edibles,Active,,Y,Y,Y,N,N,Y,60,60,80,3,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/40b9621a-107d-497f-94b7-d6cd1766cdbe,,
741,Chillax PSYLO 35000-Lemon Ice Tea,1741,3,Disposable Vape Nicotine,,,,73093,,,,,Chillax,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,Y,35,35,37.5,15,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/8f75124d-f7b0-45d7-bdfb-f039105ef187,,
970,Molly Euphoric Tablets | 2ct | 30pk Display-Kiwi Guava,1970,5,Mushrooms and Edibles,,,,15300,,,,,,,,,,2,5,Mushrooms and Edibles,Active,,N,N,N,N,N,N,110,110,150,30,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/56c7028c-6df7-49fe-8e0f-2d28bfee6324,,
948,Mind Melt 2ct Mushroom Tablets-Kiwi Acai,1948,5,Mushrooms and Edibles,,,,77810,,,,,Mind Melt,,,,,2,5,Mushrooms and Edibles,Active,,Y,Y,Y,N,N,Y,60,60,80,3,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/98af571f-6876-4584-953d-7e3d53825de2,,
113,Adjust Myflavor 40K Dispo 5Pk- Orange Strawberry,1113,3,Disposable Vape Nicotine,,,,36273,,,,,ADJUST MYFLAVOR,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,44,44,45,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/af266d4d-517e-4583-ad07-ea8dc3b60050,,
31,Nexa Ultra 50000 Disposable-B-Pop,1031,3,Disposable Vape Nicotine,,,,0,,,,,Nexa,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,Y,N,N,45,45,55,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/2de70495-b91d-4cd9-bb91-688f3d57d728,,
892,NEXA Ultra 50000 Disposable-Lemon Frozen,1892,3,Disposable Vape Nicotine,,,,56091,,,,,Nexa,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,45,45,55,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/31d2ecf8-c7f5-43e1-98e6-f227194b3910,,
877,Crossbar 20k-Miami Mint,1877,3,Disposable Vape Nicotine,,,,34072,,,,,Crossbar,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,42.5,42.5,50,18,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/91b93f26-5519-470b-8743-bf1da50a5257,,
561,Foger Switch Pro Disposables Pod | 5% Nicotine | 30000 Puffs-Strawberry Kiwi-Sour Bluedust,1561,3,Disposable Vape Nicotine,,,,58030,,,,,Foger,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,45,45,48,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/6da092f8-b5ac-4add-b6d2-db3b3d8f106b,,
348,Lost 35% Sauce Pre-Rolls | 2 X 2 Gram,1348,4,Delta Pre-Roll & Flower,,,,74701,,,,,Lost,,,,,2,4,Delta Pre-Roll & Flower,Active,,Y,N,N,N,N,N,32.5,32.5,39.99,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/aede7a90-391e-4959-83e3-952b25c3d093,,
563,Foger Switch Pro Disposables Pod | 5% Nicotine | 30000 Puffs-Strawberry Kiwi-Sour Fucking Fab,1563,3,Disposable Vape Nicotine,,,,10810,,,,,Foger,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,45,45,48,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/f9e36ba4-ca09-4e85-af31-abcaf62f738a,,
545,Flying Monkey Live Badder Disposable | 2g-Apple Fritter-Strawberry Cough,1545,2,Disposable Delta Vapes,,,,45244,,,,,Flying Monkey,,,,,2,2,Disposable Delta Vapes,Active,,Y,N,N,N,N,N,17,17,18,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/84b66b25-8d9c-41d1-9250-5a8868828af2,,
552,Foger Switch Pro Disposables Pod | 5% Nicotine | 30000 Puffs,1552,3,Disposable Vape Nicotine,,,,42780,,,,,Foger,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,45,45,48,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/321e1a75-0f3a-4fad-9872-8776d8e830d9,,
895,NEXA Ultra 50000 Disposable-White Gummy,1895,3,Disposable Vape Nicotine,,,,56094,,,,,Nexa,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,45,45,55,0,,https://khub-app.s3-accelerate.amazonaws.com/media/product/images/product-coming-soon.png,,
778,EBCREATE BC PRO 40K Disposable Vape-Sour Apple Ice,1778,3,Disposable Vape Nicotine,,,,18753,,,,,EBCreate,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,60,62,65,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/72605ed2-ab31-4de7-b739-9d478693d77e,,
779,EBCREATE BC PRO 40K Disposable Vape-Watermelon Ice,1779,3,Disposable Vape Nicotine,,,,18754,,,,,EBCreate,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,60,62,65,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/f17b1316-14a5-4b74-9a8b-f00d044b2914,,
771,HorizonTech 100k 40mL-Sour Straw Orange,1771,3,Disposable Vape Nicotine,,,,80024,,,,,HorizonTech,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,65,67.5,67.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/de74a297-0d8a-409b-8ea9-638939af0ff1,,
905,Dinner Lady -  Sour Pink Dust- Sour Mango Pineapple,1905,3,Disposable Vape Nicotine,,,,69119,,,,,Dinner Lady,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,43.75,43.75,50,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/09f201cf-38cc-493a-a109-3b9fd18def19,,
855,Suonon Donete 50000-B-Burst,1855,3,Disposable Vape Nicotine,,,,77766677,,,,,Suonon,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,43.75,44,45,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/01e1feab-b094-4b9c-aee5-17780e6f78ae,,
822,Modus x Kado Bar KB10000-Chilled Aloe Mango,1822,3,Disposable Vape Nicotine,,,,16667985,,,,,Kado Bar,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,20,20,30,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/fe893995-d1ba-499e-b7ab-719747194179,,
869,Suonon Donete 50000-Watermelon Ice,1869,3,Disposable Vape Nicotine,,,,884214,,,,,Suonon,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,43.75,44,45,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/2e13b272-6f07-40d2-a6d0-414abd5a57f1,,
783,EBCREATE BC PRO 40K Disposable Vape-Tropical Baja,1783,3,Disposable Vape Nicotine,,,,18758,,,,,EBCreate,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,60,62,65,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/7bc492bd-e685-45b3-beee-efbde2654464,,
753,Lost Mary MT35000 Disposable Vape-Blue Razz Ice,1753,3,Disposable Vape Nicotine,,,,53604,,,,,Lost Mary,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,43.75,44,50.25,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/5cd3437a-8ec1-497c-b1d0-7466aa865737,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/26111c98-fc71-4210-8605-9fbe1497e4c2,
